Id,Price
6216,402059.1571986899
14346,155259.87478035426
6428,133175.8730917949
2891,240676.32978696201
84,181206.8638201489
9260,212026.04235996518
15250,139462.23319309816
2348,199073.18725511868
10427,300512.0283755183
13230,251534.86525102664
1691,209087.95263083195
8803,129838.79616648343
5464,205876.19415610016
10559,113912.36193226858
16787,305905.3735694043
4278,152939.84251362758
6183,160099.9016266586
12775,158568.97483035352
10104,168163.5775351823
13663,188424.6414640364
9404,248039.47135106177
14724,227478.41307228323
10040,179410.42442695613
4646,193428.154186147
4754,155732.81046040193
3310,222540.95132466283
2003,199383.4340097874
7312,248336.01878012082
10921,233300.4347053826
13419,292653.5147715892
10105,164187.93951195094
2196,359896.41874727275
12659,227199.98116648264
4380,243059.90073209564
10847,154559.3710872267
10805,295048.11367511546
8709,102085.2983677999
8319,176707.5757912303
2215,182600.9164471476
7000,203415.34236347087
7701,108829.99550843134
9678,188700.90009054245
14026,191952.03232485027
7971,163283.40948202717
13734,147174.67131028185
16483,200581.43173191967
6150,209766.05820568
2931,277779.0907187138
5418,190690.65064304264
1662,580460.8045810262
2441,220021.37461425326
669,137244.75952744632
7734,187873.7211839531
6010,274500.5579960805
266,143150.165959221
632,143159.27673308298
16221,102460.61145855617
11832,178714.95070093058
5035,115905.29377093886
37,118546.45488399327
6168,185096.20657790842
11757,178953.17888865666
8086,121364.06593729551
6529,230082.65699169278
15121,204768.68306294916
13904,143083.0457258191
3711,161150.72921900384
16563,122193.48088885073
14494,165039.8293297756
3006,227641.5519242344
15299,112486.10477094074
92,278175.5598914472
8066,175759.40867021325
16071,209490.9787310711
10662,133639.09459170524
3883,224108.35380015385
5511,122101.4271992528
2821,266406.8864447742
9570,186460.83478833345
4326,261347.96343257758
9251,238920.75694676096
9031,216684.84354302663
12689,153504.26539165774
16380,251252.8822407595
1053,254522.57198341028
4568,175870.78765674887
16140,112886.95610913911
14356,392990.72445073945
8466,182086.5463878127
15652,142893.01667390752
3285,116940.16860935708
3198,163358.41464654842
14088,444091.59675553883
2268,129347.1430705192
15472,201331.05704728045
1203,209744.42066710457
7157,311970.08027347666
6886,200246.94675336883
5083,255830.63827235164
7467,117112.79487827525
14068,217016.59678908595
2080,182972.40074765362
10865,159367.91572141717
13516,182774.29628263347
14150,211233.3046821439
7609,121735.53401283278
2144,295316.35278647515
10357,195245.85358218747
2396,233445.35796564902
1526,353105.3966462197
10890,263798.278578856
8638,372586.46737235016
6050,247842.9761462192
7639,101902.29327990512
10544,191327.63224301036
9577,251132.8894867468
13195,217957.3009883632
3484,218472.43691565507
16668,358769.1836800748
7171,182463.89318008683
8547,219229.14375495363
12735,203078.84687291353
9093,188394.29974793957
15323,307991.64594826783
14897,141104.8896345445
5135,131973.36496510264
5327,216597.6432265791
13133,247460.63569491147
1676,290586.7739589319
16296,284480.54929868487
1095,145097.85720918942
12528,163004.74710917493
7348,284249.1779088144
11663,168160.1095962989
1803,206769.95820427
1510,232658.48388839004
16045,212481.0108284993
2900,146592.6488643517
3236,175582.99893810315
1318,270316.0036184729
14948,223637.84730933656
7840,274271.8562830437
15325,183320.10798420105
8700,155430.04714689124
15706,198204.93938192815
14449,152125.77180595096
16117,178029.37680701315
4529,193619.05562636198
11199,194379.6517708445
4052,311883.29095330654
821,217025.70866950013
68,260466.5406544515
554,114608.92298372123
452,195235.79195399221
11394,336625.46002338175
11393,179047.2529996622
9535,173026.66848692458
4024,187844.95775198302
10069,212006.66779653807
12007,156984.64541843097
12368,385664.49861680815
1259,343143.7357640336
1124,322889.8603889492
3707,185240.788062576
8767,167186.65878460638
1919,170348.50752533527
16741,150082.9863528197
6664,286159.4055384209
5688,384366.39833100745
7799,144203.91183165714
14843,349518.9444620702
7532,166314.1199207308
8133,165116.2590100675
6264,336590.74084338447
4125,166778.07279712328
2410,174989.572662792
13607,200969.16161378138
1716,283477.2689544981
1370,133593.85007692882
2273,412800.4636956069
15298,324605.71739053447
4284,277635.452799551
12303,143175.42233741478
7808,129070.3071432472
2203,147645.8227564742
7237,126732.72240989014
15864,154048.42688204956
2844,140478.19472295465
5729,168157.08517273702
11812,342245.9087782205
1779,134461.6143088226
6442,136095.66995163017
6160,231873.31039639574
8266,200735.81051622232
9903,150597.3937563728
2867,138338.07560239075
6998,183123.99840443596
13932,166063.01407355384
12587,167416.2861655674
3611,241016.86450779327
2646,304550.8171738317
1890,160039.598641932
860,261176.24921837507
14187,193562.0118263796
12569,269062.6136541232
1276,86463.41853046649
12025,218967.54918917906
4890,291075.98363892833
14410,268616.9888695532
10352,246233.80734510068
11407,201466.09609598684
10384,170236.09040594683
7622,273661.42627764633
12578,163762.3724655082
15820,180143.46663087216
563,199983.54528764557
15226,172025.66494937733
6396,216553.21745522096
6247,143168.51292303126
3339,147138.1900841612
10975,280317.05333745334
7475,110470.56798349871
11129,229001.15122761476
3051,261701.6415050363
10232,241111.67546026784
14106,179404.4051705506
5502,236727.03055624283
4558,72010.16420614172
4181,141669.0204308048
8426,125684.08053376472
6611,172127.97136395986
14641,142887.38120961344
15539,267541.1051791174
13119,130085.65901151964
11716,177064.43985754106
7316,268937.6498257588
7791,109628.73374117893
13034,333433.41512639256
1068,270080.0512278052
4060,166169.75608266226
10172,224755.0341553307
2591,187765.9656939394
12494,325020.3711470959
7828,322395.83053933736
15284,178449.12734300044
7947,175649.2054285685
16335,235655.8048067551
10234,341106.53227641294
2797,257556.77322957356
5341,229785.85445203775
3059,250269.91653081734
1559,67513.56435504007
15320,282653.08782263496
10284,380383.11406732857
4134,218621.56523481815
4481,214905.67196345446
7222,177997.79134856566
4062,217623.156682149
2192,214082.86585869422
9637,177143.31572673176
16236,173609.6597756817
4272,158727.66334127434
9406,295992.1877850988
14309,238371.3664621783
1946,283906.5724310154
16235,233002.39245791052
7146,164447.71872221932
16784,219392.51910785507
349,317890.3704083756
6251,168521.1114573413
5128,364946.51299116184
11718,191257.13228695857
16721,82459.7113732587
12517,208061.75442980486
15961,178245.2651351634
9428,149192.5235524568
14541,144827.78625728286
10168,105063.3298401693
11270,146645.19910660858
13210,201840.3416676638
11518,168964.12674857726
12612,180481.82265261895
16352,133314.62630660733
9935,146557.00348413567
15521,383430.03886781743
11482,201692.62448718215
11443,169641.77138138458
9459,246615.41132365042
9218,183273.7100040986
854,139386.5384319468
5619,136969.93325539218
9208,189829.2103385062
4391,142322.27420137046
15207,152356.12072729538
7183,184722.7074979486
16442,219678.99547354697
7936,84756.49086231159
10606,312511.4463992695
4979,154872.41068115583
4854,274512.80777318875
16476,125122.38233296531
10516,166129.63178535088
16261,283089.1980961331
90,300205.96270909766
5433,181896.0782501918
14338,141632.19509194375
13487,211802.13679839543
8211,498936.8830825296
170,151309.84969786776
14051,100565.64525905203
10686,195937.03810214155
7595,322083.6867005152
6777,291171.4991966907
14661,173106.71036422797
13991,306913.7363332698
16795,176407.0777459263
2740,126334.29232911122
7368,337698.97512343
2413,239757.64010777354
1852,493266.82577088417
15200,313220.2308888115
8467,330949.946107221
16379,298139.88564563286
3375,183853.4266224173
5945,477421.8546011356
2641,168699.5463459708
2837,301773.1397493397
3498,207484.8520419485
10876,156341.1052688806
1285,221598.8978877073
9285,236359.01819045818
4015,317649.18507220695
2526,189464.83819977043
7814,198278.40655221633
7117,311344.69538971
12359,126524.30454934307
3303,280326.9986031123
13874,171745.1547164801
5484,195778.3967897966
15067,150582.83526270307
12639,224210.00566101447
3388,232869.85669272378
4256,208255.07848697988
15738,186574.89963584158
14049,171837.0922882708
15780,190679.26003199528
9564,177214.46795907838
11910,216786.01717189504
11315,182513.39812417174
1733,161286.39705851063
3910,381666.3512353713
7552,536244.9193640193
254,202366.91250941745
5222,213082.9509323077
8314,235168.59353215498
16743,213816.76938833596
10335,114032.28615838043
8226,283720.87867784186
12254,213166.7214888882
13152,197274.0518530076
15020,213544.68549636376
16349,223943.79021984147
11924,160891.3360812435
12543,193647.54211467053
14114,231291.40691901385
12318,256202.37739928265
15383,175719.98418385372
6679,188711.28387558274
635,185275.24818161907
15993,281875.3316497054
11375,172769.55353210008
11216,176385.24565942548
15401,224181.32919346276
11301,152507.82206984443
13804,278731.31868263637
10839,204618.29520232856
1588,321396.744671483
3596,202253.75908365854
5816,174352.24786850135
8099,144368.96173451524
6551,197229.8664564427
14075,366544.3596434133
13431,213953.07162907865
9481,330485.0438880741
5295,146362.20871156867
15859,348571.6487432827
10634,329180.3299161615
444,226189.0721062858
11686,277402.07851324015
1213,212583.41089405233
13970,173833.15639744618
6849,428411.0317412297
9911,273132.0867000088
5649,165090.83081534554
7184,209424.438585963
5877,267119.8745225719
1655,320070.9919736392
15301,199628.7006291096
12389,240078.9851621712
5241,269848.65340273594
7048,159960.53618078574
10574,142805.55012823467
8593,136057.91197350528
4752,178384.97640719896
14663,178597.33922244335
10994,195537.60313994254
87,74838.83401526995
5132,126096.68684132796
6372,331043.5613768506
7411,329111.80512636737
3319,248456.21019507956
9355,125871.67882157947
5139,295277.90474361024
56,333001.5724056879
3249,203719.1677460149
5047,84471.71848461902
13238,346674.7248996825
2190,307278.558918049
15599,177292.06570427353
6542,171043.85102463744
1968,197839.70143174732
5630,169525.13387696104
9157,214405.4260199023
789,168950.30544858886
1413,264333.16992650804
12514,256683.30750316055
13459,142979.76115868325
1345,248375.81424935447
4034,213160.5592553217
15169,148432.3402804314
6770,256569.44867720714
3334,179732.52392261053
12998,167060.62863456624
15870,245730.3577525824
1871,172369.17668568643
5770,183212.80599409333
13196,108123.61327596034
7633,196551.38108135483
10699,213281.3109791285
15470,193269.35997750986
1903,558990.4546883504
13860,244915.04674632603
7649,181454.36720035545
11043,167298.72389839403
2922,230858.14385681716
7538,301968.3952880253
9477,112229.95176503767
117,386716.1752299745
1457,243518.9962080099
7082,165645.5563524838
3053,277743.27469289745
12522,108396.0839086259
5744,346350.53438549757
13566,389354.16094092716
1464,135483.6697981288
3852,108686.16602255811
9557,226717.03540006242
14719,412730.46597572655
13978,117073.0915805019
3286,156981.74981068197
13019,342740.3582851288
1421,131984.99155843488
13502,175419.29597497266
14811,129842.94319166518
9297,268942.09327760094
7749,394585.3427793005
16555,143772.81376721864
14576,176937.71109173118
12766,154671.06205087938
4679,145800.5624932609
10033,202886.52095254138
11231,285915.61226062936
15112,154358.15384797647
10617,185941.12937809507
2175,169832.88909835188
16502,444518.1366325891
10106,193942.59106188777
12561,148094.96743145704
15907,310509.42614386365
8069,120638.37134252756
8316,128811.5299178778
12343,240654.36815798664
12092,135860.0407510203
1527,171389.16165720584
10010,209225.1172015393
655,99816.96988691059
10549,154191.38579292604
3248,109213.27687922129
13499,298291.8561183202
14959,202497.5427802616
6070,167649.01788834302
11360,250660.31534697235
12102,208320.20845183398
11870,304024.4170129424
3713,126448.26199560662
3230,145979.9680207378
7742,218304.57307911693
15092,348159.8315033828
8728,290152.6276716938
3386,140376.76616327433
9409,146328.70982402944
16545,251402.155482608
3127,164727.6524280054
11344,157839.2703112432
2112,220510.0044808782
7310,220533.15162712615
6313,216445.1976619944
3681,419568.6685589142
5114,316315.8373273414
270,147565.97640109062
14350,183952.9437049175
12223,346985.4570743515
1066,181233.20873262675
16116,403186.6823630705
11410,562469.3084096612
4088,155163.40658192543
5956,175036.9365612504
14669,140663.83293113025
13871,140641.67621003216
4126,253354.56272157683
12114,193458.08555251194
16607,165158.9826874435
4266,235716.1108252662
13518,192611.71177966197
11856,294504.2542874809
3885,255484.34793991788
8891,166855.7668705913
4964,175434.4904781242
7696,156875.7436848674
6894,123779.50375589146
9766,205464.46645893567
4800,156424.80660920087
2840,187624.83907434982
4743,179763.84628424962
13562,514303.02380388655
8301,202119.06968300685
5405,177981.75154961826
1535,173171.45770078484
9073,127090.59521034212
1698,348144.1500144271
12262,242981.5674724956
6794,188508.57966939142
12701,190330.00346449993
8432,171063.25164915348
13540,131415.37017222177
8629,140638.59992026922
1440,172675.89070492022
8596,206442.6175146379
9575,285979.28478207876
14976,99471.04174110793
3149,244033.11020267292
5157,159948.27569568178
10748,176160.4809927303
9719,365999.37156062317
6376,187295.79270752816
9733,168336.24019423212
4749,199469.63791056586
4994,445957.70039161784
538,212907.8075707362
5512,128409.79614747564
9778,139313.34075712605
9761,144418.42739575752
3174,368323.9811266805
13429,182913.86179757238
10467,71476.39530902784
14129,177295.87944741672
13608,183567.2458408029
11106,143567.07028307882
12048,171579.15782307248
1054,340240.9796668996
3582,148922.54120337524
1566,151927.67051459246
11529,142203.06247658932
11859,150430.20447949547
10582,148144.98055393455
14907,323174.0569100786
14039,154202.09999554543
10489,170327.85802302117
3331,327687.62731328304
10153,235346.13011046208
5271,161790.9787500053
11871,358780.74751307856
776,123167.55472248403
3994,122136.63704679639
9433,70906.46801799808
14275,142053.31736803177
8030,225475.04664238446
8169,280721.54800570215
8053,193124.54339273297
4822,212929.05759959546
13197,198639.78523401706
13634,275118.58340309886
8951,185097.95250317873
12176,239658.82401511027
15471,139752.2307125211
14962,137342.46871895288
12512,117969.89749927352
8697,489844.77792163426
7095,222234.23705389607
13639,199388.80043442833
16660,179141.5223923067
5848,146584.59123100864
5386,192182.4254525369
10880,293556.5565970139
3954,183680.54070764472
13426,258828.22494362813
5966,224667.68279987536
16315,272396.39481405047
7455,204338.73879503194
11071,226007.40455399576
14740,221792.0711256763
16087,224737.96980748218
8931,250791.44376813335
15289,156240.22918740197
16089,265355.14194272616
12128,185575.92291649396
4724,204825.71136966834
8585,212451.2732375587
7188,238747.83521050785
5423,151863.0592333052
10488,194332.07171480267
5980,214700.63454965284
8376,233905.89599001035
12397,143416.66475463173
16496,197373.14009846986
4891,251397.1047493197
9710,137544.68736004503
6339,164837.64109722312
244,187645.23627919646
5002,241843.63911825855
5358,180349.8135438342
7636,152001.200510951
9361,332491.2577219257
3601,103698.47434081759
15755,150340.88028209246
172,180270.75458122737
3037,355353.59439079865
577,268249.8357744646
3607,207138.32525658782
2515,112889.14498891399
10413,148634.84619661764
10511,212654.93306235323
4637,373792.46347511234
12736,279748.3113012795
9534,248644.94108996703
11641,170879.65389871804
10419,254727.90406902513
15313,144050.60361632175
14915,200698.99945806555
12409,334316.67162384326
9405,129622.32562629171
14066,203013.38283700508
14108,201292.24601297377
11931,233410.09550360008
11464,330231.62352497457
926,145148.83494284857
11190,218839.0195044981
10260,183991.49743117215
12712,193057.19491418515
1234,210090.59850002365
11608,103334.30266900269
3776,259277.7916699759
4881,199803.13435606888
10266,174797.8906496058
3262,233089.98625570533
3576,356321.44743628975
16604,493471.10551870626
8041,161342.22119574712
10691,239907.43561448983
8357,184770.51404725097
11661,144114.31013255563
4453,233679.7619339039
15936,215892.07635897177
8463,260544.7144661492
15770,247524.76980697492
466,170135.78161218678
14965,91594.33830089778
11227,177619.40385646495
9894,272578.50649319903
11746,205976.42742585286
4118,146570.44581859378
756,355282.3487082388
15589,177127.7949220461
109,344627.9804008491
5778,218446.89990114272
1731,85621.9303739994
3450,147864.2303637169
2961,186839.24591184143
222,179236.6435732987
11454,284669.35717414215
7339,187147.28442825077
12096,99613.7808129548
14074,197053.34516871648
4058,237093.04511717826
6603,250622.52912757662
3289,116683.00929119645
16681,267669.62916143547
8200,327679.92241896014
3343,220778.33990327796
7802,181931.44983004234
2082,395060.8853483619
217,248789.59382386826
1720,182166.64735989657
7224,238023.46062166293
6176,136905.37770337772
12571,260591.4310787136
16666,317439.7963379911
8908,193541.75460156146
6914,169763.44423503382
5428,198381.30265693134
381,188350.17552745514
3991,188481.37647850646
16365,227508.86349484228
1046,197407.83312559093
391,150021.31092769976
9212,348805.9222019612
3022,179148.6666818975
9961,108976.65108044079
6764,277026.77431176056
7720,181324.0088186996
4809,219377.22226018299
8877,311770.10766118416
7817,189767.85686025844
10614,109410.1405594193
5553,277216.40078302915
16488,126708.98677050251
11002,162488.86013888044
13592,328712.5572665528
15050,234469.95102915665
13553,282497.8889942505
9041,207948.53536677037
5461,389808.07906174054
16274,350880.6970831476
2138,117004.89620833355
6245,162537.3548249043
8245,174059.35826782678
6491,216804.7574862256
13218,199247.52838465504
13101,107209.38549202112
10462,142916.31054784733
4079,182924.93815518083
1506,488447.2389877461
14107,128410.3699037892
12215,276265.640984364
11576,329308.3655942514
10567,228264.12562488427
12713,213847.76386917493
1468,485919.40332298656
2549,241768.6294972708
4172,244186.0173374637
12380,253605.731973115
3513,106045.25163066904
8165,269834.728226098
1127,217496.48818638935
14601,398210.6154745728
15526,341141.6892471613
986,319832.6163216307
14968,225807.13334273896
9348,208600.85912197383
6317,275959.11727512686
7497,86935.28312549471
5079,328396.55560532917
528,173936.51414210149
10964,146980.0992049438
5812,312477.4484008136
11022,192274.80515214425
16251,135500.60508047402
5863,114363.10678200106
8664,212679.54973012887
5396,180257.25664372576
6917,236239.00692826114
12776,125708.12049880877
473,269961.00201311003
13333,218962.18424118028
13023,179079.3579974638
7357,208150.4999069993
10955,531219.2233539327
11914,335067.5284302696
12535,153961.51826814708
11205,156075.66929190478
13209,183556.96450005376
16119,355676.46060871985
2174,246312.34491197
4834,201050.48178348498
10151,186069.9589183279
5584,197597.41183146823
6672,217665.92465379994
12858,270585.8774878346
5106,175962.3479913378
8884,177160.6290656208
13766,162774.43961054226
12556,127963.75572470573
12910,223591.5361342127
6258,128275.5113966429
7100,244810.88938759489
1793,171850.54284047848
3335,189479.2583036357
12835,184683.74266527995
10591,159406.54047073983
15707,270802.85774814634
16389,165481.42409412513
7440,342801.08938264335
6293,179231.159233343
3937,196485.22379031702
16527,183660.06798009586
5102,234905.53107695383
10734,311084.3948261863
7986,154592.66936155036
6495,109848.17200445646
9571,243612.02115474374
5131,204152.12328154384
10761,276596.11119129753
143,435955.66600967816
13829,170443.05305144418
13662,236695.83055718036
1771,150696.3484537416
5448,200849.53911157337
8594,162000.23107017027
12038,188003.08189882603
16471,159465.05838765457
16764,139995.45988857094
1282,173611.8007317697
15101,259358.46720864438
9473,135013.90395409646
2324,458290.8394002822
14448,230432.4474126357
6000,66557.83267728712
2077,149599.67915419996
12960,233379.0292153615
15837,211152.40268432762
8805,253476.42517936387
9987,231144.9586855037
1580,308520.88152793254
11089,126778.87268885471
10926,229026.18567139123
12773,412968.4142322081
6490,278072.47806112625
10858,126789.04892815676
2831,130255.96581935238
16326,148996.272867988
371,189226.90228485718
8852,187462.02926906815
6713,280260.98525333917
4230,190341.08942294316
3639,218312.33402499757
3642,191909.8489392686
5149,194398.0240681233
2861,200779.55367715604
13300,95395.03251483868
2807,308621.1721278477
5919,104862.74158235002
12716,524366.3145506684
4271,249956.98092320972
16055,246791.4342611636
3747,229022.8596594425
5857,272351.68894163857
6884,344904.95056781353
16027,292848.03851820785
3512,268225.5619947346
5181,178373.4020374438
16732,266634.60824927775
1908,178465.40695626766
12082,166627.9010465733
7286,141215.83335465888
8216,135048.7892689982
6929,325286.82244791277
3950,367200.49453873886
12479,188505.51302596298
877,132329.58543052987
1366,187294.65193822744
384,135846.89474346355
5767,203536.4515083708
6910,147592.63165703535
187,208523.1533204408
10164,278506.48120139405
8603,236714.4641430323
15834,191189.7538826197
3078,132580.3905971178
3479,258205.67631352926
6671,224943.65223455196
6078,161148.71338418828
16271,129929.41943552357
16191,163405.41300973867
11544,176679.719822733
7781,173523.32759861607
14918,276399.0318182973
6238,173363.02757673955
12989,213998.9657517084
11907,226752.64010202678
9696,160821.53706885915
14084,324448.9794627698
3895,150698.28788605428
4367,185198.38222733696
8453,68086.11578622727
7638,345936.9688867949
8373,240596.66715328186
4674,188187.65289832765
15787,142093.94787977904
5903,252350.37359854853
13679,208167.2948030073
9018,282996.51880661905
15823,259212.17873223335
13289,147962.5599367224
9896,221121.45845157103
14436,185260.89274171734
5547,232581.13871535764
4048,329424.472485224
16579,207539.97065587912
8550,200593.32847441197
9385,293123.252474523
5242,151659.42677994992
31,211441.58752887096
6144,278790.79866557044
3990,196740.11907926257
2523,84098.45092869201
12608,262194.51715977193
7234,173227.69111859027
15264,210617.3419673712
9623,172968.87135261495
3161,337858.0544774668
7425,98850.07763648272
13021,275386.8841202211
4044,153115.91653034996
15411,244194.54796297583
979,304413.83512785344
5514,245799.6342025035
4817,164288.16551017005
2115,184900.51725626996
10571,278646.0695430308
8992,224615.380893573
15546,178743.95311316202
11359,125187.89132359525
11972,183058.9636493178
12838,162815.0742389351
5948,125759.87944228164
422,318393.9325522575
4855,150485.12301817804
16197,111776.75549121492
8926,426271.24591203104
5703,190490.92041311326
8848,195939.85623459154
7039,314913.77783498104
3806,160551.28650336972
15154,236079.20271623737
13132,176120.11430781372
7438,199824.42937465932
4398,205397.30161889704
2440,192824.7863875931
3751,145452.81450527045
1476,180958.32951032303
2264,293496.22685896116
16444,154563.04400815975
10704,153417.72791442685
4033,148237.63364005866
4508,118621.14323905107
16290,241178.85912155925
10387,208993.86568381608
5457,149853.3971646319
4910,276871.5933054121
7451,203825.2750726695
10732,171027.52631921115
8015,135580.94484620064
6148,186655.73644175532
5892,233434.28567668176
7825,224972.96548129403
6851,233413.50106349585
6633,203288.39462415024
2139,279017.6102057802
10213,297381.1908956423
2830,219424.08669311533
13907,144234.37252759596
15897,306956.60861040786
8311,180493.40845636313
14230,200348.33209730292
3878,188804.83701712536
13732,182533.09071402848
12110,178094.00241844723
10675,289722.549870537
12946,125746.24741697461
16754,231476.4537048037
4394,274532.42589141504
16728,173337.67693670862
14378,322258.34177289146
9949,171704.26811664586
994,178139.27012649365
13258,156295.58778170895
5883,311193.74214753776
6933,332985.60922352533
13193,206554.55755815
13286,165016.5876192419
13407,345912.420065521
7512,119106.6306877306
7221,186351.82734682824
14428,135376.11424393364
1740,190374.66536312993
3,132930.89144516469
12952,218524.28587001006
11537,139960.74462053692
2558,137709.17212558305
14081,269128.6451317866
3517,245798.1705196911
7149,232018.47676655735
15777,119048.07582989917
8995,244170.3707326877
826,278516.5198765796
509,278733.7017886287
14875,291988.8647685923
6591,161427.66207394225
11283,107707.27702701304
9897,255648.3837879766
14902,184306.72217964486
14291,179648.0881941703
3162,241690.57935973958
4206,184301.78501464726
11580,207873.9397410406
2007,200119.0160385472
14939,312541.78722827765
13572,174072.14508976246
10720,165497.88001905178
